25.709471	100.143476	278	0	1471829456378
25.709471	100.143476	278	0	1471829457382
25.709471	100.143476	278	0	1471829458392
25.709471	100.143476	278	0	1471829459373
25.709471	100.143476	278	0	1471829460379
25.709471	100.143476	278	0	1471829461390
25.709471	100.143476	278	0	1471829462378
25.709416	100.143551	137	1	1471829463394
25.709398	100.143583	104	1	1471829464374
25.709398	100.143583	104	0	1471829465394
25.709398	100.143583	104	0	1471829466377
25.709426	100.143644	47	1	1471829467372
25.709445	100.143687	68	3	1471829468381
25.709462	100.14371	48	2	1471829469388
25.709476	100.143732	49	1	1471829470383
25.709488	100.143759	67	1	1471829471423
25.709492	100.143779	88	1	1471829472414
25.709492	100.143779	88	0	1471829473381
25.709492	100.143779	88	0	1471829474377
25.709498	100.143809	71	1	1471829475398
25.709498	100.143809	69	0	1471829476398
25.709505	100.143844	69	2	1471829477386
25.709515	100.143883	71	4	1471829478417
25.70953	100.143934	71	5	1471829479375
25.709548	100.14398	69	5	1471829480391
25.709571	100.144035	68	5	1471829481375
25.709588	100.144081	69	4	1471829482375
25.709605	100.144141	71	6	1471829483375
25.70963	100.144219	70	8	1471829484401
25.709653	100.144303	71	8	1471829485380
25.709676	100.144385	72	7	1471829486387
25.709698	100.144465	72	7	1471829487400
25.709723	100.144544	69	6	1471829488387
25.709741	100.14461	69	6	1471829489376
25.709756	100.144668	70	5	1471829490377
25.709772	100.144723	73	5	1471829491376
25.709784	100.14477	74	5	1471829492382
25.709793	100.144805	71	3	1471829493386
25.709802	100.144824	68	1	1471829494398
25.709811	100.144843	72	2	1471829495384
25.709822	100.144867	72	2	1471829496398
25.709838	100.1449	69	3	1471829497374
25.709851	100.144934	69	3	1471829498398
25.709867	100.144972	68	4	1471829499391
25.709885	100.145016	64	4	1471829500411
25.7099	100.145054	65	3	1471829501412
25.709912	100.145088	68	3	1471829502378
25.709918	100.145139	74	5	1471829503393
25.709937	100.145194	71	5	1471829504399
25.709961	100.145253	69	6	1471829505393
25.709984	100.145308	70	6	1471829506390
25.710007	100.145371	71	6	1471829507385
25.710029	100.145437	71	7	1471829508401
25.710052	100.145503	70	6	1471829509395
25.710077	100.145575	71	7	1471829510395
25.710103	100.14565	70	7	1471829511409
25.71013	100.145729	70	8	1471829512418
25.710152	100.145805	71	7	1471829513399
25.710171	100.145888	74	8	1471829514412
25.710186	100.145958	73	6	1471829515394
25.710201	100.146018	72	5	1471829516394
25.710215	100.146069	74	5	1471829517394
25.710229	100.146112	75	4	1471829518404
25.710237	100.146147	77	3	1471829519399
25.710252	100.146173	63	3	1471829520397
25.710265	100.146206	76	4	1471829521405
25.710279	100.146243	80	4	1471829522417
25.710296	100.146279	76	4	1471829523393
25.710308	100.146318	76	4	1471829524390
25.71032	100.146349	73	3	1471829525388
25.71033	100.146382	72	3	1471829526378
25.710341	100.146415	73	3	1471829527413
25.710352	100.146448	73	3	1471829528394
25.710367	100.146476	69	2	1471829529397
25.710386	100.146527	71	2	1471829530389
25.7104	100.146564	61	1	1471829531391
25.710407	100.146584	66	1	1471829532375
25.710407	100.146584	66	0	1471829533405
25.710421	100.146603	49	0	1471829534412
25.710421	100.146603	49	0	1471829535380
25.710421	100.146603	49	0	1471829536399
25.710421	100.146603	49	0	1471829537388
25.710421	100.146603	49	0	1471829538392
25.710421	100.146603	49	0	1471829539396
25.710421	100.146603	49	0	1471829540422
25.710421	100.146603	49	0	1471829541382
25.710421	100.146603	49	0	1471829542395
25.710421	100.146603	49	0	1471829543404
25.710421	100.146603	49	0	1471829544401
25.710421	100.146603	49	0	1471829545387
25.710421	100.146603	49	0	1471829546404
25.710421	100.146603	49	0	1471829547396
25.710421	100.146603	49	0	1471829548398
25.710421	100.146603	49	0	1471829549395
25.710462	100.146696	73	1	1471829550387
25.710468	100.146721	77	2	1471829551390
25.710479	100.146747	67	2	1471829552371
25.710494	100.146769	51	2	1471829553389
25.710494	100.146799	88	2	1471829554402
25.710494	100.146821	75	2	1471829555403
25.710494	100.14685	93	3	1471829556400
25.710498	100.146875	86	3	1471829557400
25.710504	100.146895	87	2	1471829558393
25.710504	100.146948	91	5	1471829559403
25.710505	100.146997	92	4	1471829560404
25.710514	100.147034	72	4	1471829561399
25.710528	100.147067	72	4	1471829562407
25.710537	100.147108	75	4	1471829563388
25.710548	100.147165	80	5	1471829564397
25.710581	100.147232	63	5	1471829565398
25.710608	100.147294	63	5	1471829566376
25.710636	100.147352	63	5	1471829567392
25.710662	100.147406	63	5	1471829568391
25.710687	100.147466	65	6	1471829569391
25.710702	100.147522	68	5	1471829570390
25.710722	100.147571	66	5	1471829571408
25.710748	100.147635	65	6	1471829572415
25.710764	100.147692	69	5	1471829573397
25.710792	100.147775	67	5	1471829574385
25.710821	100.147852	66	6	1471829575391
25.710851	100.147925	66	6	1471829576397
