22.552843	113.903607	0	0	1469583612013
22.552843	113.903607	0	0	1469583613012
22.552843	113.903607	0	0	1469583614024
22.552843	113.903607	0	0	1469583615004
22.552843	113.903607	0	0	1469583616007
22.552843	113.903607	0	0	1469583617023
22.552843	113.903607	0	0	1469583618023
22.552857	113.903615	35	1	1469583619011
22.552869	113.903627	40	1	1469583620006
22.552879	113.903651	49	2	1469583621045
22.552893	113.903672	46	2	1469583622018
22.552909	113.903691	46	2	1469583623013
22.552925	113.90371	47	2	1469583624050
22.55294	113.903732	50	2	1469583625067
22.552958	113.903753	47	2	1469583626040
22.552975	113.903777	48	3	1469583627032
22.552994	113.9038	48	3	1469583628018
22.553008	113.903824	48	2	1469583629002
22.553025	113.903845	51	2	1469583630002
22.553047	113.903877	48	3	1469583631002
22.553074	113.903909	47	4	1469583632001
22.5531	113.903939	47	4	1469583633064
22.553128	113.903969	47	4	1469583634007
22.553154	113.903998	48	4	1469583635015
22.55318	113.904028	47	4	1469583636028
22.553204	113.90406	48	4	1469583637022
22.553229	113.904091	47	4	1469583637998
22.553256	113.904114	45	3	1469583639020
22.55328	113.90413	40	2	1469583640018
22.553275	113.904149	68	1	1469583641020
22.55328	113.904145	47	0	1469583642014
22.553289	113.904147	46	0	1469583643019
22.553296	113.904158	46	1	1469583644021
22.553311	113.904167	41	1	1469583645010
22.553327	113.904168	40	1	1469583646007
22.553355	113.904163	355	2	1469583647023
22.553375	113.904145	328	2	1469583648021
22.553404	113.904116	320	3	1469583649038
22.55343	113.904088	318	3	1469583650011
22.553458	113.90406	318	4	1469583651000
22.55351	113.904013	320	5	1469583652002
22.553553	113.903967	319	6	1469583653003
22.55359	113.90393	317	5	1469583654010
22.553632	113.903886	316	5	1469583655003
22.553665	113.90385	316	5	1469583656009
22.553694	113.903819	314	4	1469583657026
22.55372	113.903791	316	4	1469583658007
22.553753	113.903775	318	3	1469583659015
22.553788	113.903743	317	4	1469583660022
22.553826	113.903722	321	4	1469583661004
22.553854	113.903694	317	4	1469583662015
22.553875	113.903658	307	4	1469583663028
22.553896	113.903625	311	4	1469583664002
22.553927	113.903602	321	4	1469583665025
22.553963	113.903583	317	5	1469583666028
22.554	113.903565	321	4	1469583667036
22.55403	113.903533	320	4	1469583668008
22.55405	113.903504	316	3	1469583669024
22.554064	113.903479	311	2	1469583670019
22.554065	113.903459	299	2	1469583671010
22.554076	113.90344	296	1	1469583672011
22.554084	113.903412	292	1	1469583672994
22.554129	113.903429	323	2	1469583674094
22.554136	113.903382	310	3	1469583675001
22.554192	113.903408	323	3	1469583676007
22.554207	113.903366	306	4	1469583677002
22.554231	113.903318	312	4	1469583678008
22.554271	113.903286	317	5	1469583679003
22.554292	113.903275	313	3	1469583680001
22.554312	113.903248	319	3	1469583681001
22.554333	113.903214	312	4	1469583682004
22.554357	113.903192	314	4	1469583683004
22.55438	113.903168	315	4	1469583684022
22.554404	113.903134	314	4	1469583685024
22.554427	113.903107	312	4	1469583686023
22.55445	113.90308	311	3	1469583687026
22.554469	113.903049	306	3	1469583688010
22.554484	113.903022	305	3	1469583688999
22.554504	113.903025	310	2	1469583689999
22.55452	113.903032	307	2	1469583691016
22.55453	113.903023	304	1	1469583692061
22.554534	113.903014	309	1	1469583693039
22.554537	113.903006	308	0	1469583694000
22.554538	113.902997	308	0	1469583695000
22.554544	113.903006	309	0	1469583696004
22.554551	113.903014	309	0	1469583697012
22.554557	113.903006	309	0	1469583698011
22.554567	113.902996	318	1	1469583699002
22.554583	113.902984	315	2	1469583700010
22.554598	113.902964	311	2	1469583701013
22.554604	113.902945	293	2	1469583702009
22.554607	113.902925	279	1	1469583703003
22.554594	113.902892	250	3	1469583704029
22.554574	113.902857	237	3	1469583705017
22.554552	113.902821	232	3	1469583706005
22.554526	113.902786	231	4	1469583707000
22.554494	113.902739	234	5	1469583708012
22.554461	113.902702	230	5	1469583709001
22.55443	113.902664	227	5	1469583710007
22.554399	113.90262	227	5	1469583710999
22.55437	113.902581	227	5	1469583712002
22.554338	113.902548	226	5	1469583713007
22.554315	113.902512	221	4	1469583714011
22.554285	113.902474	229	4	1469583715029
22.554255	113.902439	229	4	1469583716027
22.554223	113.902406	225	4	1469583717042
22.554194	113.90237	228	4	1469583718001
22.554162	113.902333	225	4	1469583719035
22.554125	113.902296	222	5	1469583720103
22.554089	113.902251	226	6	1469583721008
22.554049	113.9022	230	6	1469583722003
22.554011	113.902142	234	7	1469583722996
22.553975	113.902095	231	6	1469583724003
22.553933	113.902039	229	6	1469583725001
22.553896	113.901986	231	6	1469583726024
22.553862	113.901932	239	6	1469583727019
22.553853	113.901871	260	5	1469583728037
22.553871	113.901819	282	5	1469583729008
22.553903	113.90178	299	5	1469583730007
22.553937	113.901719	303	6	1469583731015
22.553974	113.901665	304	6	1469583732022
22.55401	113.901607	304	7	1469583733034
22.554045	113.901571	314	6	1469583734030
22.554084	113.90153	316	6	1469583735001
22.554128	113.901463	312	7	1469583736000
22.554169	113.901415	311	7	1469583737016
22.554229	113.901349	311	8	1469583738015
22.554288	113.901246	309	9	1469583739044
22.554342	113.901171	310	9	1469583740010
22.554367	113.90113	307	7	1469583741015
22.554414	113.901057	309	8	1469583742010
22.554458	113.900998	310	8	1469583743017
22.554508	113.900938	313	7	1469583743998
22.554557	113.900886	313	6	1469583745086
22.554614	113.900838	319	6	1469583746011
22.554685	113.90078	316	7	1469583747035
22.554725	113.900721	311	6	1469583748000
22.554759	113.900661	307	5	1469583749004
22.554783	113.900631	301	5	1469583750028
22.5548	113.90058	297	5	1469583751020
22.554826	113.900533	296	5	1469583752074
22.554857	113.900481	302	6	1469583753019
22.554909	113.900412	305	6	1469583754030
22.554941	113.900359	307	6	1469583755005
22.55498	113.900305	307	6	1469583756004
22.555009	113.900268	308	5	1469583757012
22.555074	113.900215	307	6	1469583758002
22.555098	113.900181	305	5	1469583759023
22.555136	113.900128	306	6	1469583760000
22.555167	113.900079	308	7	1469583761015
22.555211	113.900021	310	7	1469583762019
22.555259	113.899962	311	7	1469583763008
22.555313	113.899895	314	8	1469583764003
22.555348	113.899839	310	6	1469583765040
22.555394	113.899786	311	6	1469583766015
22.555436	113.899737	311	6	1469583766996
22.555481	113.89968	310	6	1469583768002
22.555523	113.899623	310	7	1469583769039
