22.554572	113.902769	229	4	1490249384198
22.554534	113.902731	225	4	1490249385226
22.554492	113.902682	225	5	1490249386185
22.554445	113.902642	223	6	1490249387256
22.554396	113.90259	225	6	1490249388199
22.55436	113.902533	228	6	1490249389188
22.554347	113.902498	227	6	1490249390208
22.554304	113.902445	227	6	1490249391197
22.554264	113.902403	222	6	1490249392200
22.554224	113.902349	227	6	1490249393199
22.554196	113.902301	231	6	1490249394196
22.554163	113.902263	230	5	1490249395226
22.554133	113.902211	234	5	1490249396192
22.554114	113.902162	242	5	1490249397197
22.554111	113.902143	245	3	1490249398210
22.554107	113.902138	233	2	1490249399193
22.554101	113.90214	219	1	1490249400210
22.554086	113.902118	236	1	1490249401198
22.554088	113.902098	272	1	1490249402217
22.554087	113.902099	273	0	1490249403198
22.554081	113.902113	231	0	1490249404195
22.554077	113.902082	240	0	1490249405197
22.554076	113.902083	243	0	1490249406193
22.554057	113.902061	245	0	1490249407197
22.554045	113.90208	201	0	1490249408203
22.554023	113.902075	198	0	1490249409215
22.554034	113.90208	267	0	1490249410212
22.554034	113.902057	262	1	1490249411193
22.554045	113.902068	304	0	1490249412195
22.554018	113.902069	233	0	1490249413211
22.553991	113.902071	179	0	1490249414199
22.554001	113.90208	0	0	1490249415201
22.553998	113.902073	0	0	1490249416203
22.553987	113.902069	0	0	1490249417183
22.553984	113.902063	0	0	1490249418198
22.553985	113.902066	0	0	1490249419185
22.553982	113.902067	0	0	1490249420200
22.553979	113.902068	0	0	1490249421192
22.55398	113.902059	0	0	1490249422196
22.553978	113.902059	0	0	1490249423189
22.553974	113.902056	0	0	1490249424211
22.553973	113.902056	0	0	1490249425206
22.553974	113.902056	0	0	1490249426188
22.553974	113.902056	0	0	1490249427184
22.553975	113.902058	0	0	1490249428197
22.553975	113.902058	0	0	1490249429195
22.553975	113.902057	0	0	1490249430212
22.553975	113.902057	0	0	1490249431186
22.553975	113.902057	0	0	1490249432184
22.553974	113.902059	0	0	1490249433184
22.553974	113.902059	0	0	1490249434196
22.553974	113.902063	0	0	1490249435216
22.553974	113.902063	0	0	1490249436199
22.553973	113.902067	0	0	1490249437199
22.553973	113.902068	0	0	1490249438187
22.553974	113.902065	0	0	1490249439198
22.553974	113.902066	0	0	1490249440194
22.553973	113.902071	0	0	1490249441200
22.553973	113.902071	0	0	1490249442192
22.553973	113.902072	0	0	1490249443186
22.553973	113.902072	0	0	1490249444187
22.553973	113.902072	0	0	1490249445203
22.553923	113.902018	232	4	1490249446200
22.553894	113.901997	229	4	1490249447196
22.553873	113.901954	237	4	1490249448213
22.553865	113.901912	248	3	1490249449204
22.553865	113.901859	264	4	1490249450183
22.553867	113.901825	267	4	1490249450818
22.553876	113.901806	269	4	1490249451814
22.55392	113.901812	293	3	1490249452817
22.553942	113.901798	295	3	1490249453811
22.553944	113.901775	292	2	1490249455048
22.553972	113.901716	294	3	1490249455823
22.553972	113.901576	283	4	1490249456820
22.553928	113.90162	272	3	1490249457825
22.553953	113.901521	276	4	1490249458830
22.553972	113.901466	278	4	1490249459815
22.554006	113.901482	287	3	1490249460813
22.553976	113.90133	273	5	1490249461818
22.554057	113.901271	286	5	1490249462822
22.554139	113.901264	301	5	1490249463818
22.554166	113.901265	306	4	1490249464826
22.554198	113.901231	307	4	1490249465816
22.554215	113.901215	308	4	1490249466814
22.554249	113.901191	310	4	1490249467809
22.554292	113.901176	315	4	1490249468814
22.554381	113.901105	317	5	1490249469826
22.554493	113.901051	323	6	1490249470826
22.554639	113.900855	317	7	1490249471813
22.554787	113.900755	321	9	1490249472812
22.554848	113.900696	320	8	1490249473811
22.554809	113.900609	311	8	1490249474821
22.554804	113.900582	308	7	1490249475821
22.55481	113.900455	298	8	1490249476830
22.554639	113.900423	269	7	1490249477821
22.5546	113.900354	264	6	1490249478815
22.554622	113.900283	269	6	1490249479826
22.554696	113.900215	282	6	1490249480815
22.554733	113.900176	287	6	1490249481825
22.554836	113.900057	296	7	1490249482813
22.554954	113.900017	308	8	1490249483816
22.55501	113.899905	306	9	1490249484815
22.555073	113.899994	321	7	1490249485813
22.555059	113.900066	331	5	1490249486812
22.555241	113.899997	336	7	1490249487817
22.555321	113.899935	333	8	1490249488813
22.555421	113.899902	336	8	1490249489817
22.555462	113.899861	333	8	1490249490808
22.555464	113.899792	324	7	1490249491811
22.555507	113.899731	321	8	1490249492821
22.555573	113.899687	323	8	1490249493818
22.555644	113.89954	315	9	1490249494812
22.555552	113.899608	311	6	1490249495813
22.555528	113.899484	296	6	1490249496812
22.555603	113.899474	307	6	1490249497813
22.555666	113.899379	306	7	1490249498819
22.55568	113.899269	299	7	1490249499819
22.555733	113.899158	298	8	1490249500810
22.555883	113.899129	311	8	1490249501818
22.555932	113.899073	312	8	1490249502814
22.555973	113.899035	313	8	1490249503811
22.556001	113.898985	311	7	1490249504955
22.55609	113.898856	309	8	1490249505959
22.556113	113.898695	300	9	1490249506948
22.55628	113.898501	304	11	1490249507821
22.556267	113.898684	321	8	1490249508815
22.556315	113.898651	322	8	1490249509814
22.556384	113.898643	329	8	1490249510946
22.556469	113.898534	321	9	1490249511934
22.556474	113.898498	316	7	1490249512937
22.556525	113.898445	317	7	1490249513810
22.556575	113.898407	317	7	1490249514815
22.556598	113.898355	313	6	1490249515813
22.556624	113.89832	312	6	1490249516821
22.556706	113.898222	312	7	1490249517823
22.55679	113.898201	327	7	1490249518813
22.556833	113.898208	341	6	1490249519819
22.556895	113.898188	348	6	1490249520813
22.556942	113.898208	0	6	1490249521821
22.556981	113.898228	3	6	1490249522961
